web-scraper-order,web-scraper-start-url,bag,bag-href,metin,tarih
"1549378321-292","http://www.hurriyet.com.tr/arama/#/?page=47&key=ibm&where=/&how=Article&platform=/&isDetail=false","Çinli Lenovo Türkiye’de potansiyel gördü tüm yöneticileriyle pazar turuna çıktı                                 Üst düzey yöneticileriyle Türkiye’yi ziyaret etmelerinin ülkeye verdikleri önemi gösterdiğini söyleyen Lenovo CEO’su Yuanqing Yang, “Türkiye’deki pazar payımızı ilk etapta çift haneli rakamlara ulaştırmayı hedefliyoruz. kilit konumdaki Türkiye’yi daha iyi anlamak için toplu geldik” dedi.","http://www.hurriyet.com.tr/ekonomi/cinli-lenovo-turkiye-de-potansiyel-gordu-tum-yoneticileriyle-pazar-turuna-cikti-12683938","Üst düzey yöneticileriyle Türkiye’yi ziyaret etmelerinin ülkeye verdikleri önemi gösterdiğini söyleyen Lenovo CEO’su Yuanqing Yang, “Türkiye’deki pazar payımızı ilk etapta çift haneli rakamlara ulaştırmayı hedefliyoruz. kilit konumdaki Türkiye’yi daha iyi anlamak için toplu geldik” dedi.","14.10.2009 - 00:00"
"1549417619-660","http://www.hurriyet.com.tr/arama/#/?page=6&key=ibm&where=/&how=Article&platform=/&isDetail=false","Konjonktürel kriz işbirliğinin önüne geçmemeli                                 ABD’yle yaptırım gerginliği sürerken, ABD’li firmalar TOBB’da Ticaret Bakanı Ruhsar Pekcan’la görüştü.","http://www.hurriyet.com.tr/ekonomi/konjonkturel-kriz-isbirliginin-onune-gecmemeli-40917769","ABD’yle yaptırım gerginliği sürerken, ABD’li firmalar TOBB’da Ticaret Bakanı Ruhsar Pekcan’la görüştü.","04.08.2018 - 01:37"
"1549377462-132","http://www.hurriyet.com.tr/arama/#/?page=70&key=ibm&where=/&how=Article&platform=/&isDetail=false","IBM karını artırdı                                 ABD'li bilgisayar şirketi IBM, geçen yılın son çeyreğinde 4,8 milyar dolar kar etti.","http://www.hurriyet.com.tr/teknoloji/ibm-karini-artirdi-13529867","ABD'li bilgisayar şirketi IBM, geçen yılın son çeyreğinde 4,8 milyar dolar kar etti.","21.01.2010 - 10:51"
"1549377074-59","http://www.hurriyet.com.tr/arama/#/?page=79&key=ibm&where=/&how=Article&platform=/&isDetail=false","Tekmar Manisa’da ikinciyle atakta                                 Bilişim sektörünün öncü firmalarından Tekmar, Manisa’daki ikinci mağazasını açtı.","http://www.hurriyet.com.tr/ege/tekmar-manisa-da-ikinciyle-atakta-8490960","Bilişim sektörünün öncü firmalarından Tekmar, Manisa’daki ikinci mağazasını açtı.","null"
"1549377646-165","http://www.hurriyet.com.tr/arama/#/?page=64&key=ibm&where=/&how=Article&platform=/&isDetail=false","Microsoft, sunucu sayısı artınca Opalis’i aldı","http://www.hurriyet.com.tr/ekonomi/microsoft-sunucu-sayisi-artinca-opalis-i-aldi-13247123","","19.12.2009 - 00:00"
"1549419240-673","http://www.hurriyet.com.tr/arama/#/?page=4&key=ibm&where=/&how=Article&platform=/&isDetail=false","Çinli teknoloji devi Huawei'de önemli atama                                 Huawei, gerçekleştirilen yeni bir atama çerçevesinde, şirketin Orta Asya ve Kafkasya Bölgesi Kamu Sektörü Başkan Yardımcısı Çağlayan Karapınar oldu.","http://www.hurriyet.com.tr/teknoloji/cinli-teknoloji-devi-huaweide-onemli-atama-40981283","Huawei, gerçekleştirilen yeni bir atama çerçevesinde, şirketin Orta Asya ve Kafkasya Bölgesi Kamu Sektörü Başkan Yardımcısı Çağlayan Karapınar oldu.","09.10.2018 - 12:41"
"1549422845-701","http://www.hurriyet.com.tr/arama/#/?page=1&key=ibm&where=/&how=Article&platform=/&isDetail=false","IBM, Red Hat’ı satın alıyor                                 Bilişim şirketi IBM, açık kaynak yazılım şirketi Red Hat'ı 34 milyar dolar karşılığında satın almak için anlaşma imzaladı.","http://www.hurriyet.com.tr/ekonomi/ibm-red-hati-satin-aliyor-41002257","Bilişim şirketi IBM, açık kaynak yazılım şirketi Red Hat'ı 34 milyar dolar karşılığında satın almak için anlaşma imzaladı.","29.10.2018 - 20:53"
"1549378523-331","http://www.hurriyet.com.tr/arama/#/?page=43&key=ibm&where=/&how=Article&platform=/&isDetail=false","IBM'in çeyrek yılı kârı yüzde 9 arttı                                 Bilgisayar devi IBM'in ikinci çeyrek karı yüzde 9 arttı.","http://www.hurriyet.com.tr/teknoloji/ibmin-ceyrek-yili-k-ri-yuzde-9-artti-15359714","Bilgisayar devi IBM'in ikinci çeyrek karı yüzde 9 arttı.","21.07.2010 - 09:56"
"1549378515-329","http://www.hurriyet.com.tr/arama/#/?page=43&key=ibm&where=/&how=Article&platform=/&isDetail=false","Amazon'da çalışan sayısı 100 bini geçti                                 İnternet üzerinden alışveriş sitesi Amazon üçüncü çeyrek itibariyle çalışan sayısını açıkladı. Şirket bünyesinde 109 bin 800 kişinin çalıştığı belirtildi.","http://www.hurriyet.com.tr/teknoloji/amazonda-calisan-sayisi-100-bini-gecti-24978876","İnternet üzerinden alışveriş sitesi Amazon üçüncü çeyrek itibariyle çalışan sayısını açıkladı. Şirket bünyesinde 109 bin 800 kişinin çalıştığı belirtildi.","25.10.2013 - 09:52"
"1549379928-361","http://www.hurriyet.com.tr/arama/#/?page=39&key=ibm&where=/&how=Article&platform=/&isDetail=false","Şirketler ‘Fırsat Eşitliği’ sertifikası alacak, daha fazla kadın iş bulabilecek                                 KAGİDER, Dünya Bankası’yla başlattığı ‘Fırsat Eşitliği’ projesiyle şirketleri eğitip, ‘Kadın Dostu’ sertifikası verecek. KAGİDER Başkanı Gülden Türktan, “Kadın girişimciliğinin artırılmasının yolu kadın istihdamının artmasından geçiyor.  ‘Kadın dostu’ şirketleri belirleyip, daha çok kadın çalıştırmaya dönük adımlar attıracağız” dedi. 

Hülya GÜLER","http://www.hurriyet.com.tr/ekonomi/sirketler-firsat-esitligi-sertifikasi-alacak-daha-fazla-kadin-is-bulabilecek-18271508","KAGİDER, Dünya Bankası’yla başlattığı ‘Fırsat Eşitliği’ projesiyle şirketleri eğitip, ‘Kadın Dostu’ sertifikası verecek. KAGİDER Başkanı Gülden Türktan, “Kadın girişimciliğinin artırılmasının yolu kadın istihdamının artmasından geçiyor.  ‘Kadın dostu’ şirketleri belirleyip, daha çok kadın çalıştırmaya dönük adımlar attıracağız” dedi. Hülya GÜLER","17.07.2011 - 00:00"
"1549386165-406","http://www.hurriyet.com.tr/arama/#/?page=33&key=ibm&where=/&how=Article&platform=/&isDetail=false","İngiliz fizikçi Parkin'e büyük ödül                                 İngiliz fizikçi Stuart Parkin, manyetik diskler üzerinde dijital veri saklanmasında bin misli artış sağlayan keşiflerinden ötürü 1 milyon Euroluk Milenyum Teknoloji Ödülü'nü kazandı.","http://www.hurriyet.com.tr/gundem/ingiliz-fizikci-parkine-buyuk-odul-26186258","İngiliz fizikçi Stuart Parkin, manyetik diskler üzerinde dijital veri saklanmasında bin misli artış sağlayan keşiflerinden ötürü 1 milyon Euroluk Milenyum Teknoloji Ödülü'nü kazandı.","09.04.2014 - 14:03"
"1549377929-221","http://www.hurriyet.com.tr/arama/#/?page=58&key=ibm&where=/&how=Article&platform=/&isDetail=false","ABD’nin 236’ncı zengini ‘içerden bilgi ticareti’nden hapse girdi                                 Forbes Dergisi’nin “ABD’nin en zengin 400 kişisi” listesinde 1.3 milyar dolarlık serveti ile yer alan Raj Rajaratnam, sahibi olduğu yatırım fonu şirketinin yolsuzluk yaptığı gerekçesiyle tutuklandı.","http://www.hurriyet.com.tr/ekonomi/abd-nin-236-nci-zengini-icerden-bilgi-ticareti-nden-hapse-girdi-12715649","Forbes Dergisi’nin “ABD’nin en zengin 400 kişisi” listesinde 1.3 milyar dolarlık serveti ile yer alan Raj Rajaratnam, sahibi olduğu yatırım fonu şirketinin yolsuzluk yaptığı gerekçesiyle tutuklandı.","18.10.2009 - 00:00"
"1549377559-150","http://www.hurriyet.com.tr/arama/#/?page=68&key=ibm&where=/&how=Article&platform=/&isDetail=false","Aşık olan robot                                 IBM’in ürettiği Derin Mavi (çok özel bir bilgisayar) 1997’de dünya satranç şampiyonu Garry Kasparov’u üst üste altı kere yenince, yer yerinden oynadı.","http://www.hurriyet.com.tr/teknoloji/asik-olan-robot-11752440","IBM’in ürettiği Derin Mavi (çok özel bir bilgisayar) 1997’de dünya satranç şampiyonu Garry Kasparov’u üst üste altı kere yenince, yer yerinden oynadı.","29.05.2009 - 11:28"
"1549403920-551","http://www.hurriyet.com.tr/arama/#/?page=18&key=ibm&where=/&how=Article&platform=/&isDetail=false","İki yaşındaki bir çocuk poker ustası olabilir mi?                                 Google’ın satın aldığı Deep Mind’ın binlerce yıllık bir Çin oyunu olan Go oyunu için geliştirdiği sistem ise yapay zeka algoritmalarının geldiği en son noktayı temsil ediyor.","http://www.hurriyet.com.tr/ik-yeni-ekonomi/iki-yasindaki-bir-cocuk-poker-ustasi-olabilir-mi-40451095","Google’ın satın aldığı Deep Mind’ın binlerce yıllık bir Çin oyunu olan Go oyunu için geliştirdiği sistem ise yapay zeka algoritmalarının geldiği en son noktayı temsil ediyor.","08.05.2017 - 15:04"
"1549377320-105","http://www.hurriyet.com.tr/arama/#/?page=74&key=ibm&where=/&how=Article&platform=/&isDetail=false","Turkcell,  dünyanın 25. büyük iletişim şirketi                                 Turkcell, iletişim ve teknoloji şirketlerinin Standard&Poor's finansal verilerine göre sıralandığı “Businessweek Infotech 100” listesinde 25. sırada yer aldı.","http://www.hurriyet.com.tr/gundem/turkcell-dunyanin-25-buyuk-iletisim-sirketi-9014085","Turkcell, iletişim ve teknoloji şirketlerinin Standard&Poor's finansal verilerine göre sıralandığı “Businessweek Infotech 100” listesinde 25. sırada yer aldı.","24.05.2008 - 11:18"
"1549377786-192","http://www.hurriyet.com.tr/arama/#/?page=61&key=ibm&where=/&how=Article&platform=/&isDetail=false","Düşük dolar ABD devlerine yaradı                                 Doların uluslararası piyasalardaki değer kaybı Coca Cola, IBM, Google, Caterpillar gibi ABD devlerine yaradı. ABD ekonomisindeki durgunluğa rağmen bu şirketlerin ilk çeyrek bilançoları olumlu geldi.","http://www.hurriyet.com.tr/gundem/dusuk-dolar-abd-devlerine-yaradi-8736217","Doların uluslararası piyasalardaki değer kaybı Coca Cola, IBM, Google, Caterpillar gibi ABD devlerine yaradı. ABD ekonomisindeki durgunluğa rağmen bu şirketlerin ilk çeyrek bilançoları olumlu geldi.","18.04.2008 - 16:27"
"1549389064-427","http://www.hurriyet.com.tr/arama/#/?page=30&key=ibm&where=/&how=Article&platform=/&isDetail=false","Üniversitelilerden ‘Sürdürülebilir Urla’ projesi                                 İzmir Üniversitesi Mimarlık ve Mühendislik Fakültesi öğrencileri, İZKA desteği ile sürdürülen ‘Yaşayan Laboratuvar Olarak Kent’ projesi kapsamında çalışmalarına ‘Sürdürülebilir Urla’ ile başladı.","http://www.hurriyet.com.tr/egitim/universitelilerden-surdurulebilir-urla-projesi-28992183","İzmir Üniversitesi Mimarlık ve Mühendislik Fakültesi öğrencileri, İZKA desteği ile sürdürülen ‘Yaşayan Laboratuvar Olarak Kent’ projesi kapsamında çalışmalarına ‘Sürdürülebilir Urla’ ile başladı.","13.05.2015 - 12:05"
"1549403035-543","http://www.hurriyet.com.tr/arama/#/?page=19&key=ibm&where=/&how=Article&platform=/&isDetail=false","Genç mühendisler yapay zekayı konuştu                                 Genç mühendisler yapay zekayı konuştu","http://www.hurriyet.com.tr/genc-muhendisler-yapay-zekayi-konustu-40423349","Genç mühendisler yapay zekayı konuştu","null"
"1549378375-302","http://www.hurriyet.com.tr/arama/#/?page=46&key=ibm&where=/&how=Article&platform=/&isDetail=false","IBM'den 400 kat hızlı internet sunan çip                                 Dünyanın önde gelen teknoloji devlerinden IBM geliştirdiği analog-dijital dönüştürücü prototip yonga ile 400 gigabitlik internet bağlantı hızını elde ettiğini duyurdu.","http://www.hurriyet.com.tr/teknoloji/ibmden-400-kat-hizli-internet-sunan-cip-25807437","Dünyanın önde gelen teknoloji devlerinden IBM geliştirdiği analog-dijital dönüştürücü prototip yonga ile 400 gigabitlik internet bağlantı hızını elde ettiğini duyurdu.","16.02.2014 - 10:09"
"1549377718-179","http://www.hurriyet.com.tr/arama/#/?page=63&key=ibm&where=/&how=Article&platform=/&isDetail=false","AMD'yi sarsan istifa                                 AMD'nin teknoloji baş sorumlusu Phil Hester, geçtiğimiz hafta yıllardır çalıştığı ve önemli roller üstlendiği şirketten ayrıldı.","http://www.hurriyet.com.tr/teknoloji/amdyi-sarsan-istifa-8714818","AMD'nin teknoloji baş sorumlusu Phil Hester, geçtiğimiz hafta yıllardır çalıştığı ve önemli roller üstlendiği şirketten ayrıldı.","16.04.2008 - 12:02"
"1549377156-74","http://www.hurriyet.com.tr/arama/#/?page=77&key=ibm&where=/&how=Article&platform=/&isDetail=false","HP’nin Çinlisi, Türkiye’de 60 milyon dolara bilgisayar üretecek                                 Dünyanın en büyük ’markasız bilgisayar’ üreticisi Çinli Foxconn, HP için yılda 200 bin adet bilgisayar üretmek üzere Çorlu’da bir tesis kuruyor. 60 milyon dolarlık tesis 2000 kişiye istihdam sağlayacak. Yatırımın yaklaşık 18 ay içinde tamamlanması planlanıyor.","http://www.hurriyet.com.tr/ekonomi/hp-nin-cinlisi-turkiye-de-60-milyon-dolara-bilgisayar-uretecek-11069138","Dünyanın en büyük ’markasız bilgisayar’ üreticisi Çinli Foxconn, HP için yılda 200 bin adet bilgisayar üretmek üzere Çorlu’da bir tesis kuruyor. 60 milyon dolarlık tesis 2000 kişiye istihdam sağlayacak. Yatırımın yaklaşık 18 ay içinde tamamlanması planlanıyor.","24.02.2009 - 00:00"
"1549419772-677","http://www.hurriyet.com.tr/arama/#/?page=3&key=ibm&where=/&how=Article&platform=/&isDetail=false","Yapay zekada Japonya, Güney Kore ve ABD önde                                 Dünya Fikri Mülkiyet Örgütü (WIPO), yapay zekaya ilişkin en çok patent başvurusunun Japonya, Güney Kore ve ABD'den şirketlerce yapıldığını bildirdi.","http://www.hurriyet.com.tr/teknoloji/yapay-zekada-japonya-guney-kore-ve-abd-onde-41101058","Dünya Fikri Mülkiyet Örgütü (WIPO), yapay zekaya ilişkin en çok patent başvurusunun Japonya, Güney Kore ve ABD'den şirketlerce yapıldığını bildirdi.","31.01.2019 - 15:28"
"1549380717-367","http://www.hurriyet.com.tr/arama/#/?page=38&key=ibm&where=/&how=Article&platform=/&isDetail=false","Sun deal cloudy after IBM pulls offer                                 BOSTON - IBM withdrew its offer to buy Sun Microsystems for about $7 billion, clouding the prospects for a deal that would shake up the computing industry.","http://www.hurriyet.com.tr/gundem/sun-deal-cloudy-after-ibm-pulls-offer-11377609","BOSTON - IBM withdrew its offer to buy Sun Microsystems for about $7 billion, clouding the prospects for a deal that would shake up the computing industry.","07.04.2009 - 00:00"
"1549378561-338","http://www.hurriyet.com.tr/arama/#/?page=42&key=ibm&where=/&how=Article&platform=/&isDetail=false","Kakao ağacının gen haritası                                 Dünyanın en büyük çikolata şirketlerinden Mars, kakao ağacının gen haritasının çıkarılacağını bildirdi.","http://www.hurriyet.com.tr/kelebek/saglik/kakao-agacinin-gen-haritasi-9279969","Dünyanın en büyük çikolata şirketlerinden Mars, kakao ağacının gen haritasının çıkarılacağını bildirdi.","10.07.2008 - 12:10"
"1549378193-268","http://www.hurriyet.com.tr/arama/#/?page=51&key=ibm&where=/&how=Article&platform=/&isDetail=false","Jonathan Owen: İklim değişikliği “medeniyetin sonu olacak”                                 Geçtiğimiz günlerde yapılan güvenilir bir araştırma kıtlık ve şiddet konusunda can sıkıcı bir resim çiziyor. Fakat yine de bütün karanlığa karşın umut yok değil.","http://www.hurriyet.com.tr/gundem/jonathan-owen-iklim-degisikligi-medeniyetin-sonu-olacak-12131535","Geçtiğimiz günlerde yapılan güvenilir bir araştırma kıtlık ve şiddet konusunda can sıkıcı bir resim çiziyor. Fakat yine de bütün karanlığa karşın umut yok değil.","23.07.2009 - 10:55"
"1549377610-160","http://www.hurriyet.com.tr/arama/#/?page=67&key=ibm&where=/&how=Article&platform=/&isDetail=false","Webit 2012 devleri İstanbul'a getiriyor                                 Teknoloji çağının yenilikçi şirketleri, sektöre yön veren araştırma ve danışmanlık firmaları, iletişim dünyasının liderleri ve ünlü CEO’lar, İstanbul’da bir araya geliyor.","http://www.hurriyet.com.tr/ekonomi/webit-2012-devleri-istanbula-getiriyor-21521071","Teknoloji çağının yenilikçi şirketleri, sektöre yön veren araştırma ve danışmanlık firmaları, iletişim dünyasının liderleri ve ünlü CEO’lar, İstanbul’da bir araya geliyor.","21.09.2012 - 11:11"
